id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
7964,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Puma Men's Large Logo Graphic Black T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/7964.jpg
36934,Women,Personal Care,Fragrance,Perfume and Body Mist,Gold,Spring,2017,Casual,Giorgio Armani Women Idole Perfume,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/36934.jpg
39140,Women,Apparel,Apparel Set,Kurta Sets,Black,Summer,2012,Ethnic,Aneri Women Black & Maroon Salwar Suit,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/39140.jpg
20851,Women,Accessories,Bags,Clutches,Red,Winter,2015,Casual,Spice Art Women Ribbon Embroidery Red Clutch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/20851.jpg
41866,Men,Footwear,Sandal,Sandals,Beige,Fall,2015,Casual,Estd. 1977 Men Beige & Green Sandals,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/41866.jpg
58177,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Rocky S Women Brown Handbag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/58177.jpg
44528,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual,Coolers Men Black Sandals,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/44528.jpg
16392,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Levis Men Check Red Shirts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/16392.jpg
51455,Women,Apparel,Topwear,Shrug,Pink,Summer,2012,Casual,Tonga Women Pink Printed Shrug,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/51455.jpg
50587,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,Chromozome Men Grey Briefs,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/50587.jpg
17240,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,U.S. Polo Assn. Men Stripes Black  Polo Tshirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/17240.jpg
47530,Women,Footwear,Shoes,Flats,Copper,Winter,2012,Casual,Portia Women Copper-Toned & Brown Sandals,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/47530.jpg
6617,Men,Apparel,Topwear,Shirts,Black,Summer,2011,Casual,Spykar Men Black and white Check Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/6617.jpg
12732,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011,Sports,Nike Unisex Swoosh Black Backpack,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/12732.jpg
3365,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Men's Brain Black T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/3365.jpg
42042,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Nike Men Air Relentless 2 MSL White Sports Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/42042.jpg
23849,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,ADIDAS Men Black Anzo Breeze Casual Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/23849.jpg
43190,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Fastrack Women White Dial Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/43190.jpg
48578,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/48578.jpg
30462,Women,Apparel,Innerwear,Bra,Black,Summer,2014,Casual,Lovable Women All Day Long Black Bra,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/30462.jpg
18208,Men,Accessories,Headwear,Caps,White,Fall,2011,Casual,Manchester United Men Solid White Cap,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/18208.jpg
54127,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Rocia Women Black Heels,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/54127.jpg
10065,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Puma Men ducati logo tee Yellow Tshirts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/10065.jpg
24250,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012,Casual,Numero Uno Men White Casual Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/24250.jpg
32335,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Q&Q Men Silver-Toned Dial Analogue Watch Q252J404Y,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/32335.jpg
25382,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016,Casual,Levis Men White Innerwear Vest,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/25382.jpg
56670,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Maxima Men Black Dial Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/56670.jpg
5092,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Wrangler Men's Minstrel Shoulder Loop Purple T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/5092.jpg
10859,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Wrangler Men Furious Rides Navy Blue T-Shirts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/10859.jpg
59638,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,FNF Green Wedding Collection Sari,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/59638.jpg
15517,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011,Casual,Rockport Men LLandro Red Casual Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/15517.jpg
4140,Women,Footwear,Shoes,Casual Shoes,Green,Winter,2015,Casual,Skechers Women Green Shoe,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/4140.jpg
36795,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Maxima Men Ssteele Silver Dial Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/36795.jpg
40527,Men,Accessories,Watches,Watches,Gold,Winter,2016,Casual,Titan Men Gold Dial Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/40527.jpg
10257,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Formal,John Miller Men Solid Type Black Trousers,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/10257.jpg
24062,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Locomotive Men Navy Blue Printed T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/24062.jpg
45869,Men,Accessories,Watches,Watches,Brown,Winter,2016,Casual,Maxima Men Brown Dial Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/45869.jpg
11385,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,United Colors Of Benetton Women Light Winter Black Sweatshirts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/11385.jpg
53130,Women,Footwear,Shoes,Flats,Brown,Winter,2015,Casual,Catwalk Women Brown Sandals,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/53130.jpg
44187,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Nike Fragrances Women 5th Element Perfume 150 ml,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/44187.jpg
21510,Women,Accessories,Bags,Handbags,White,Winter,2015,Casual,Kiara Women Graphiti White Handbag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/21510.jpg
51667,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,2016,Casual,Louis Philippe Men Grey Sunglasses,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/51667.jpg
22395,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Mark Taylor Men Striped Blue Shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/22395.jpg
35322,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/35322.jpg
6425,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Lotto Unisex Canvas Black Check Shoe,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/6425.jpg
18806,Men,Accessories,Belts,Belts,Tan,Summer,2011,Casual,Peter England Men Casual Tan Belt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/18806.jpg
23247,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Arrow Men Formal Black Shoe,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/23247.jpg
17072,Women,Accessories,Belts,Belts,Grey,Winter,2015,Casual,Lino Perros Women Weaved  Grey Belt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/17072.jpg
31782,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Lee Women Paula Blue Top,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/31782.jpg
42270,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Unisex Black & Grey Classic Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/42270.jpg
12500,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,United Colors of Benetton Men Short Black Shirts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/12500.jpg
26735,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017,Casual,Reebok Men Pack of 2 Pirates of the Caribbean Deos,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/26735.jpg
30650,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Nike Men Printed Black T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/30650.jpg
56026,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,Colorbar Soft Touch Mousse Lipstick 025,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/56026.jpg
21948,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Casual Brown Handbag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/21948.jpg
32563,Women,Apparel,Bottomwear,Trousers,Blue,Summer,2012,Casual,ONLY Women directoire blue Trousers,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/32563.jpg
58980,Women,Personal Care,Fragrance,Deodorant,Pink,Spring,2017,Casual,Colour me Women Flowers Deo,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/58980.jpg
40143,Girls,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Gini and Jony Girls Pretty Blossom Blue Top,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/40143.jpg
10633,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011,Formal,Carlton London Men Formal Brown Formal Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/10633.jpg
24406,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Vishudh Women Red Printed Kurta,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/24406.jpg
4716,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Response ST Analogue Black Watch,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/4716.jpg
21174,Women,Apparel,Topwear,Tops,Beige,Fall,2011,Casual,s.Oliver Women Stripes Beige Top,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/21174.jpg
15341,Women,Apparel,Bottomwear,Shorts,Pink,Fall,2011,Sports,Nike Women Solid Pink Shorts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/15341.jpg
52486,Women,Apparel,Innerwear,Camisoles,Maroon,Winter,2015,Casual,Red Rose Maroon Camisole,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/52486.jpg
53554,Men,Apparel,Innerwear,Boxers,Multi,Summer,2016,Casual,Probase Multicoloured Printed Boxers,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/53554.jpg
14293,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Classic Polo Men Stripes Blue Tshirts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/14293.jpg
47366,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,Baggit Women Blue Bag,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/47366.jpg
6041,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/6041.jpg
23623,Girls,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Doodle Kids Girls Pink I love Shopping Top,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/23623.jpg
17416,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Lotto Men Atlantica Black Sports Shoe,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/17416.jpg
9835,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Little Miss Women Printed Grey T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/9835.jpg
29319,Unisex,Accessories,Bags,Backpacks,Red,Summer,2012,Casual,ADIDAS Unisex Chicago Bulls Red Backpack,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/29319.jpg
7193,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Jealous 21 Women Black Jegging,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/7193.jpg
12958,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,ADIDAS Men Sports Black Sports Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/12958.jpg
27283,Women,Apparel,Topwear,Kurtas,Magenta,Fall,2011,Ethnic,Mother Earth Women Magenta Kurta,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/27283.jpg
30234,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012,Casual,Numero Uno Men Black Flip Flops,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/30234.jpg
9009,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Snake Print Bag Brown Handbags,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/9009.jpg
3533,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Myntra Men's If You Don't Like Navy Blue T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/3533.jpg
42614,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016,Casual,Estelle Women Earrings & Pendant Set,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/42614.jpg
12164,Women,Apparel,Topwear,Dupatta,Orange,Fall,2011,Ethnic,Aurelia Women Voile Orange Dupatta,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/12164.jpg
26351,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,DKNY Women White Dial Watch NY8472,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/26351.jpg
17624,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011,Sports,ADIDAS Men Solid Navy Blue Track Pant,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/17624.jpg
47154,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012,Casual,Gini and Jony Girls Black Capris,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/47154.jpg
35574,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2013,Casual,Gliders Men Esquire Red Flip Flops,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/35574.jpg
46086,Women,Footwear,Shoes,Sports Shoes,Lavender,Summer,2012,Sports,ADIDAS Women Lavender Hagkok Sports Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/46086.jpg
51031,Women,Apparel,Innerwear,Bra,White,Summer,2017,Casual,Enamor White Bra,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/51031.jpg
13284,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011,Casual,Gini and Jony Kids Boys Solid Black Shorts,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/13284.jpg
54543,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012,Casual,F Sports Men White Outlander Sports Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/54543.jpg
55491,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017,Casual,Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/55491.jpg
26163,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Formal,John Miller Men Dark Grey Trousers,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/26163.jpg
3701,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Tantra Women Flower Heart Black Long T-shirt,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/3701.jpg
29917,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Police Men White Dial Watch PL12698JS,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/29917.jpg
42426,Women,Apparel,Topwear,Kurtas,Sea Green,Summer,2012,Ethnic,Aurelia Women Sea Green Kurta,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/42426.jpg
32751,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,FILA Men Liga II Black Shoes,/kaggle/input/datasets/paramaggarwal/fashion-product-images-dataset/fashion-dataset/images/32751.jpg
